Abstract,Contributor,Creator,Date,Date Available,Description,Format,Identifier,Language,Publisher,References,Rights,Source,Subject,Title,Type,added,collection,featured,files,id,item_type,modified,owner,public,tags,url
Vide,sous la dir. de Bertrand Rougé,Martinez Sosa Beatriz,2018,Vide,"This research is focused on the contemporary art exhibition. The intention is to analyze this
exceptional situation of confrontation, between the artworks and the public, in order to prove that
contemporary art demands an evolution of the structures of exhibition, to overcome the gap between the
preconceptions about the artwork and the actual experience at the museum. The artwork and writings of
Daniel Buren are the main body of research, since they have confronted the questions about the artistic
practice, the exhibition, the institution and the spectator for fifty years. The first chapter set up a historical
context, in order to understand the origins of the questions and the beginnings of Daniel Buren. The second
chapter presents the analysis of the issues around the contemporary art, to explain the necessity of the
evolution in the structures, and the importance that art experience has in contemporary art. The third chapter
is an analysis of the institution, from the social and cultural context to one main figure of the art exhibition:
the curator. Once the context and the issues are presented, in the fourth chapter the reflexions move towards a
particular exhibition: ""Le Musée qui n’existait pas"" of 2002 at Centre Pompidou. This retrospective is useful
to analyze the implementation of a structure that Daniel Buren has created to solve the specific issues related
with the place, and at the same time is a synthesis of methods, questions, and savoir-faire, that have existed
throughout Buren’s carrier. Finally, the last chapter is a synthesis of remarkable propositions about the
reconfiguration of the contemporary art exhibition.",Vide,Vide,français,Vide,Vide,Vide,"Art exhibition, contemporary art, Daniel Buren, context, frame, in situ, museum, minimal
art, art experience.","Exposition artistique, art contemporain, Daniel Buren, contexte, cadre, in situ, musée, art
minimal, expérience artistique.","L’évolution du dispositif expositionnel de l'art contemporain : 
« Le musée qui n'existait pas » de Daniel Buren",Mémoire de Master 1,2019-02-26T12:27:33+00:00,74,False,1,7042,Vide,2019-02-26T12:27:33+00:00,8,True,"art contemporain, art minimal, cadre, contexte, Daniel Buren, expérience artistique., exposition artistique, in situ, musée",https://cime.univ-pau.fr/api/items/7042
Vide,sous la dir. de Christelle Lcassain-Lagoin,Garcia Manon ,2018,Vide,"Ce mémoire, intitulé L’expression verbale de la peur et les constructions apparentées : étude des verbes fear et frighten, vise à établir une typologie des compléments acceptés par les verbes fear et frighten et à comparer leurs schémas de complémentation. L’enjeu est également d’étudier les éléments orbitant autour des deux verbes, tant sur le plan sémantique que syntaxique. En d’autres termes, les deux verbes seront analysés selon leurs similitudes et leurs différences. La deuxième étape de cette recherche consiste à se concentrer sur les verbes en question : la définition des termes est une étape incontournable dans le cadre de notre recherche et il en est de même en ce qui concerne l’étymologie des termes fear et frighten. Des concepts syntaxiques et sémantiques apparentés aux deux verbes sont là aussi exposés. En effet, il est question d’étudier les éléments qui instancient les fonctions de sujet et de complément et de développer l’idée de construction en « miroir ». Pour finir, la dernière partie de ce travail est consacrée à l’analyse d’énoncés tirés de corpus afin de souligner les différences et les similitudes entre les deux verbes selon leurs compléments.",Vide,Vide,français,Vide,Vide,Vide,Vide,"Complémentation, complément, fear, frighten, verbe d’émotion, cognition, sémiotisation, procès, rôles sémantiques, syntaxe, sémantique ","L’expression verbale de la
peur et les constructions
apparentées :
Etude des verbes fear et frighten",Mémoire de Master 2,2019-02-26T12:42:32+00:00,15,False,1,7043,Vide,2019-09-09T13:01:13+00:00,8,True,Vide,https://cime.univ-pau.fr/api/items/7043
Vide,sous la dir. de Laurence Roussillon-Constanty,Patrícia Caetano de Oliveira Anthony,2018,Vide,"Ce mémoire de recherche du master 2 aborde les questions suivantes : trouve-t-on des
oxymores dans l'oeuvre de Pina Bausch? Quels sont les exemples de la figure rhétorique
de l’oxymore présents dans les spectacles et les oeuvres artistiques de la chorégraphe
allemande? La scène et la chorégraphie peuvent-ils être un médium propice pour
comprendre l´oxymore? En dialoguant avec les auteurs tels que Boukhis, Fromilhague,
Dürrenmatt, Monte, Thomas- Fogiel, Liandrat- Guigues, Laban, Claverie, Rougé,
Endicott, Hoghe et Weiss, nous analyserons la relation entre l’oeuvre de la chorégraphe
allemande et l’oxymore. Notre réflexion se déroulera en quatre parties : la relation de
l'art avec l'oxymore, l'oxymore dans le travail de Pina Bausch, l’opposition entre l’art et
la vie perçue comme un oxymore fondateur et enfin la dimension oxymorique d’une telle
recherche.",Vide,Vide,français,Vide,Vide,Vide,Vide,"Oxymore, scène, chorégraphie, Pina Bausch.","L´oxymore dans le médium de la scène et de la
chorégraphie : Analyse de l'oeuvre de Pina Bausch.",Mémoire de Master 2,2019-02-26T13:17:46+00:00,74,False,1,7044,Vide,2019-02-26T13:19:24+00:00,8,True,Vide,https://cime.univ-pau.fr/api/items/7044
Vide,Université de Pau et des Pays de l'Adour. Collège Sciences Sociales et Humanités (SSH),"De Figueiredo, Emilie ",2018,Vide,"Notre étude s’inscrit dans le cadre de la mise en place, dans le Pays Basque et par la MDA (Maison des Adolescents) de Bayonne, du dispositif national ""Les Promeneurs du Net"". Il s’agit pour les professionnels de la jeunesse qui le souhaitent d’offrir aux jeunes un nouvel espace de rencontre et de discussion : Messenger de Facebook. Nous intervenons afin de comprendre les nouveaux défis que représentent les communications médiées par le numérique entre les jeunes et les professionnels.",Vide,Vide,Vide,Vide,Vide,Vide,Vide,Vide,"Les jeunes, les professionnels et les plateformes de messagerie instantanée :  étude sur l'usage des modes de communication synchrones et asynchrones",Mémoire de master 2e année,2019-03-06T09:20:07+00:00,84,False,1,7045,Vide,2019-03-06T14:53:20+00:00,10,True,Vide,https://cime.univ-pau.fr/api/items/7045
Vide,Université de Pau et des Pays de l'Adour. Collège Sciences Sociales et Humanités (SSH),"Galino, Guillaume",2018,Vide,"Le terme de « coproduction » est un terme ancien désignant les interactions ayant lieu lors d’une relation de service entre un professionnel et un usager. Mais depuis la fin des années 1980, ce terme désigne aussi un type de stratégie managériale visant la mise au travail des consommateurs. En effet, un nombre croissant de dispositifs mis en place par des entreprises privées visent à transformer l’activité réalisée par le consommateur lors de la relation de service en une activité productive pour l’entreprise. Les caisses de libre-service (CLS) des grandes surfaces alimentaires sont un exemple de cette mise au travail du consommateur, puisque ce dernier y réalise un certain nombre de tâches, effectuées par un/une caissier(ère) sur une caisse traditionnelle. Mais cette évolution ne touche pas seulement le secteur privé. Depuis quelques années, les services en ligne mis en place par les administrations publiques prennent une direction semblable, alors même que leur visée n'est pourtant pas lucrative, mais bien de remplir une mission de service public. Au cours de ce mémoire, l’auteur s’interroge sur la nature des dispositifs de service en ligne mis en place par les administrations publiques, à travers l’exemple de la MSA (Mutualité Sociale Agricole) Sud-Aquitaine. Après avoir montré que ces dispositifs constituent une mise au travail des usagers de l’institution au sens socio-économique du terme, il met en exergue les problèmes que ce mode d'organisation peut poser, à la fois du point de vue de l'institution et de celui de ses salariés. L'auteur analyse ensuite les mécanismes par lesquels le consentement aux services en ligne est produit, tant chez les agents de la MSA Sud-Aquitaine que chez les usagers, avant de discuter des implications théoriques de cette« mise au travail de l’usager »

",Vide,Vide,Vide,Vide,Vide,Vide,Vide,Travail,"Les services en ligne dans les administrations publiques : service aux usagers ou usagers au service, le cas de la MSA Sud-Aquitaine",Mémoire de master 2e année,2019-03-06T10:22:20+00:00,84,False,1,7046,Vide,2019-03-07T09:28:07+00:00,10,True,Vide,https://cime.univ-pau.fr/api/items/7046
Vide,Université de Pau et des Pays de l'Adour. Collège Sciences  Sociales et Humanités (SSH),"Piriou, Nicolas",2018,Vide,"La perte de confiance des individus dans les institutions monétaires entraîne un développement de monnaies alternatives. Dans ce mémoire, nous nous intéressons aux monnaies locales complémentaires et plus particulièrement à celle du Pays Basque, l’eusko. L’eusko, première monnaie locale de France tant en nombre d’adhérents qu’en quantité monétaire en circulation, a été mis en place un an avant cette étude un système de paiements numériques qui vient compléter les paiements en billets déjà existants. Après un travail statistique exploratoire, nous constatons que la mise en place du numérique, et notamment du change automatique mensuel d’euros en eusko, est corrélée avec une augmentation de la masse monétaire en circulation. L’objectif de cette étude est d’évaluer le ressenti des utilisateurs de l’eusko face à l’irruption de systèmes numériques dans un mouvement de retour au local. Pour approfondir, nous enquêtons aussi sur les valeurs portées par les adhérents et par l’association. Enfin, nous vérifions si le change automatique mensuel a un effet sur l’utilisation de monnaie locale des usagers. Pour cela, nous réalisons des entretiens semi-directifs avec des adhérents de profils variés selon leurs modes d’utilisation de la monnaie locale. Les réponses récoltées montrent que les utilisateurs sont bienveillants face à l’arrivée du numérique au sein de la monnaie locale et considèrent ce phénomène comme une avancée. Ils estiment que l’association défend les mêmes valeurs qu’eux. Et, si le change automatique a bien un effet sur certains utilisateurs qui les poussent à utiliser davantage de monnaie locale, beaucoup ne rentrent pas dans ce cadre. Globalement, l’introduction de l’eusko numérique est, mis à part quelques problèmes techniques, une réussite tant au niveau des chiffres que du ressenti des utilisateurs.",Vide,Vide,Vide,Vide,Vide,Vide,Vide,Monnaie locale complémentaire ,"Le passage au numérique d'une monnaie locale complémentaire : l'exemple de l'Eusko, monnaie locale du Pays Basque",Mémoire de master 2e année,2019-03-06T10:58:12+00:00,84,False,1,7047,Vide,2019-03-06T14:49:25+00:00,10,True,Vide,https://cime.univ-pau.fr/api/items/7047
Vide,Université de Pau et des Pays de l'Adour. Collège Sciences Sociales et Humanités (SSH),"Gasnier, Thibault ",2018,Vide,"Dans le cadre d'une transition énergétique et d'une revalorisation du centre-ville, l'adoption des mobilités alternatives à la voiture semble répondre à ces deux préoccupations. Mais, modifier les comportements de déplacements parait difficile.  La réticence principale à l’utilisation du vélo, du bus ou de la marche serait la sensation de dangerosité de la route. Ce n'est pas tant la réalité que l'impression des usagers que cette enquête explore. La notion de proxémie de E. T. Hall et sa définition des espaces forment l'outil anthropologique pour les mettre en lumière. Les comportements humains sont influencés par l'environnement qu'ils traversent. L'environnement est fonction de l'aménagement où il se situe. Par des entretiens individuels, de l'observation et un questionnaire en ligne au sein du ressort territorial palois, cette étude cherche à démontrer qu'une meilleure adoption des mobilités commence par la forme de la rue. Si la forme physique des trottoirs, des voies de bus ou des bandes cyclables semble donc incontournable, la valorisation symbolique des mobilités alternatives joue tout autant un rôle à leur adoption. Dans le cadre d’un stage de cinq mois en agence d’urbanisme, cette enquête s’est inscrite dans le cadre du Plan de Déplacements Urbains porté par l’AUDAP.",Vide,Vide,Vide,Vide,Vide,Vide,Vide,Urbanisme,"La rue, une guerre de rou(t)es :  enquête sur les entraves aux mobilités alternatives urbaines à Pau

",Mémoire de master 2e année,2019-03-06T11:17:33+00:00,84,False,1,7048,Vide,2019-03-06T14:48:52+00:00,10,True,Vide,https://cime.univ-pau.fr/api/items/7048
Vide,Université de Pau et des Pays de l'Adour. Département Géographie-Aménagement,"Etienne, Fanny",2018,Vide,"L’Union des Métiers et des Industries de l’Hôtellerie (UMIH) est une organisation patronale spécialisée dans le secteur des cafés, hôtels, restaurants et discothèques. Le syndicat a pour principale mission de représenter et défendre ses adhérents et la profession. Pour cela, il bénéficie d’une grande implantation dans chaque région et département français. L’UMIH Béarn et Soule rencontre certaines difficultés financières et a donc décidé de mettre en place une prospection à grande échelle. Vous découvrirez dans ce document cette stratégie de prospection qui a été mise en place avec un diagnostic du syndicat et des motivations d’adhésion, un détaillé de chaque étape ainsi que son plan d’action dans le temps et ses fiches action détaillées.",Vide,Vide,Vide,Vide,Vide,Vide,Vide,Vide,Mise en place d’une stratégie de prospection de nouveaux adhérents pour l’Union des Métiers et des Industries de l’Hôtellerie du Béarn et de la Soule,Mémoire de master 2e année,2019-03-06T15:21:04+00:00,73,False,1,7053,Vide,2019-05-23T13:30:33+00:00,10,True,Vide,https://cime.univ-pau.fr/api/items/7053
Vide,Université de Pau et des Pays de l'Adour. Département Géographie-Aménagement,"Kuizova, Dominica",2018,Vide,Vide,Vide,Vide,Vide,Vide,Vide,Vide,Vide,Vide,La gestion de l’e-réputation: quelle stratégie dans le secteur des activités touristiques où l’avis numérique influence fortement la prise de décision :  le cas de la société SARL Phylostackys (Les Roues de Lilou) ,Mémoire de master 2e année,2019-03-06T15:35:41+00:00,73,False,1,7054,Vide,2019-05-23T13:30:05+00:00,10,True,Vide,https://cime.univ-pau.fr/api/items/7054
Vide,Université de Pau et des Pays de l'Adour. Département Géographie-Aménagement,"Sorochin, Gohar",2018,Vide,Vide,Vide,Vide,Vide,Vide,Vide,Vide,Vide,Vide,Étude des motivations et des besoins de la clientèle «Russophone» dans l’hôtellerie de luxe : le cas de l’Hôtel du Palais à Biarritz,Mémoire de master 2e année,2019-03-06T15:41:50+00:00,73,False,1,7055,Vide,2019-05-23T13:29:44+00:00,10,True,Vide,https://cime.univ-pau.fr/api/items/7055
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Frostin, Alexis",2018,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Prédation des perdrix,"Programme de recherche sur la Perdrix rouge.
Dynamique des populations de Perdrix rouges sur
Montagnac (Gard). Evaluation de la survie et de la participation à  la reproduction de différents lots d'oiseaux conditionnés et sauvages en nature","Mémoire de licence professionnelle, 3ème année
Biologie appliquée aux écosystèmes exploités (BAEE)
Licence Professionnelle Métiers de la Protection et de la gestion de l'Environnement",2019-03-06T16:30:06+00:00,43,False,1,7056,Vide,2019-03-14T14:28:58+00:00,27,True,"Dynamique des populations, Oiseaux, Radiotracking",https://cime.univ-pau.fr/api/items/7056
Vide,Université de Pau et des Pays de l'Adour (UPPA),Le Trouvé Mathias,2018,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Oiseaux limicoles,"Suivi de la nidification de l'Huîtrier pie et du Gravelot à collier
interrompu au sein de la Réserve Naturelle Nationale du
Banc d'Arguin","Mémoire de licence professionnelle, 3ème année
Biologie appliquée aux écosystèmes exploités (BAEE)
Licence Professionnelle Métiers de la Protection et de la gestion de l'Environnement",2019-03-08T09:32:23+00:00,43,False,1,7065,Vide,2019-03-08T09:59:39+00:00,27,True,Oiseaux,https://cime.univ-pau.fr/api/items/7065
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Méric, François",2018,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Dordogne (France),"Estimation de la densité de blaireaux européens (Meles meles) dans la région de Thiviers en Dordogne
","Mémoire de licence professionnelle, 3ème année
Biologie appliquée aux écosystèmes exploités (BAEE)
Licence Professionnelle Métiers de la Protection et de la gestion de l'Environnement",2019-03-14T13:31:56+00:00,43,False,1,7071,Vide,2021-10-09T10:20:42+00:00,27,True,"Methode des transects, Mustélidés",https://cime.univ-pau.fr/api/items/7071
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Raboisson, Gaëlle",2018,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Milieu tropical,"Rhinella castaneotica : caractérisation de l'espèce par le suivi
d’une population insulaire","Mémoire de licence professionnelle, 3ème année
Biologie appliquée aux écosystèmes exploités (BAEE)
Licence Professionnelle Métiers de la Protection et de la gestion de l'Environnement",2019-03-14T14:48:44+00:00,43,False,1,7072,Vide,2019-03-15T12:52:32+00:00,27,True,"Amphibiens, Anoures, Capture Marquage Recapture (CMR), Radiotracking",https://cime.univ-pau.fr/api/items/7072
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Rambur, Charlotte",2018,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Evolution de la biodiversité,Suivi de gestion et évolution faunistique et floristique de lisières forestières restaurées,"Mémoire de licence professionnelle, 3ème année
Biologie appliquée aux écosystèmes exploités (BAEE)
Licence Professionnelle Métiers de la Protection et de la Gestion de l’Environnement (LPMPGE)",2019-03-15T16:35:26+00:00,43,False,1,7073,Vide,2019-03-19T16:39:43+00:00,27,True,"Inventaire faunistique, Inventaire floristique, Methode des transects",https://cime.univ-pau.fr/api/items/7073
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Stark, Claire",2018,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Succès reproducteur,Quel est l’impact de l’urbanisation sur la reproduction des mésanges charbonnières (Parus major) ?,"Mémoire de licence professionnelle, 3ème année
Biologie appliquée aux écosystèmes exploités (BAEE)
Licence Professionnelle Métiers de la Protection et de la Gestion de l’Environnement (LPMPGE)",2019-03-19T16:44:11+00:00,43,False,1,7074,Vide,2019-12-09T14:44:32+00:00,27,True,"Cartographie, Logiciel de cartographie, Oiseaux, Reproduction animale",https://cime.univ-pau.fr/api/items/7074
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Theis, Odile ",2018,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Vallée de la Somme (France),Etat des lieux du patrimoine naturel des marais communaux de Camon (Vallée de la Somme),"Mémoire de licence professionnelle, 3ème année
Biologie appliquée aux écosystèmes exploités (BAEE)
Licence Professionnelle Métiers de la Protection et de la Gestion de l’Environnement (LPMPGE)",2019-03-20T10:05:27+00:00,43,False,1,7075,Vide,2019-12-09T14:25:46+00:00,27,True,"Inventaire faunistique, Inventaire floristique, Logiciel de cartographie, Marais, Zones humides",https://cime.univ-pau.fr/api/items/7075
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Banos, Anaïs",2018,Vide,Vide,Vide,Vide,fre,"
",Vide,Vide,Vide,Conseiller principal d'éducation (CPE),Les métiers de conseiller principal d'éducation et de professeur de sciences de la vie et de la terre : lequel choisir ?,"Mémoire de licence 3ème année
Biologie des organismes (LBO)",2019-03-20T16:14:04+00:00,41,False,1,7076,Vide,2019-03-27T14:15:44+00:00,27,True,Vide,https://cime.univ-pau.fr/api/items/7076
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Bégué, Lauriane",2018,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Individu ectotherme,"Locomotion et préférences thermiques : un modèle amphibien avec soins parentaux prénataux, Alytes obstetricans","Mémoire de licence 3ème année
Biologie des organismes (LBO)",2019-03-20T16:42:07+00:00,41,False,1,7077,Vide,2019-03-21T10:56:47+00:00,27,True,"Amphibiens, Anoures, Ethologie",https://cime.univ-pau.fr/api/items/7077
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Bouloy, Anaëlle",2018,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Suivi des populations,Inventaires d’Amphibiens en Seine et Marne et suivi de population de Crapauds communs à Croissy-Beaubourg,"Mémoire de licence 3ème année
Biologie des organismes (LBO)",2019-03-21T10:48:28+00:00,41,False,1,7078,Vide,2019-03-27T14:07:21+00:00,27,True,"Amphibiens, Inventaire faunistique",https://cime.univ-pau.fr/api/items/7078
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Daramy, Flore",2018,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Soins médicaux,"Découverte du métier de vétérinaire équin
","Mémoire de licence 3ème année
Biologie des organismes (LBO)",2019-03-27T14:14:34+00:00,41,False,1,7079,Vide,2019-03-30T09:09:35+00:00,27,True,"Chirurgie animale, Equidés",https://cime.univ-pau.fr/api/items/7079
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Darthayette, Xabi ",2018,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Prévalence de maladies,"Etude épidémiologique de la population de mouflon
méditerranéen de la RNCFS du Caroux-Espinouse","Mémoire de licence 3ème année
Biologie des organismes (LBO)",2019-03-27T15:40:55+00:00,41,False,1,7080,Vide,2019-03-28T10:12:42+00:00,27,True,Mouflons (Ovis),https://cime.univ-pau.fr/api/items/7080
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Deville, Marjolaine ",2018,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Logiciel QGIS,Etude des localisations et de l'utilisation de l'espace de Columba palumbus pendant son hivernage,"Mémoire de licence 3ème année
Biologie des organismes (LBO)",2019-03-28T10:21:28+00:00,41,False,1,7081,Vide,2021-10-11T14:58:58+00:00,27,True,"Cartographie, Logiciel de cartographie, Oiseaux, Phénologie",https://cime.univ-pau.fr/api/items/7081
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Dousset, Caroline",2018,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Classification de Blefco,Etude comparative de deux paramètres influençant la qualité embryonnaire,"Mémoire de licence 3ème année
Biologie des organismes (LBO)",2019-03-28T10:57:00+00:00,41,False,1,7082,Vide,2019-03-28T13:57:56+00:00,27,True,Biologie du développement,https://cime.univ-pau.fr/api/items/7082
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Emonnot, Flore",2018,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Logiciel XnViewMP,Suivi de l’ours brun (Ursus arctos) dans les Pyrénées françaises à l’aide du piégeage photographique,"Mémoire de licence 3ème année
Biologie des organismes (LBO)",2019-03-28T14:04:54+00:00,41,False,1,7083,Vide,2019-03-28T14:51:43+00:00,27,True,Vide,https://cime.univ-pau.fr/api/items/7083
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Gombert, Jade",2018,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Ecole primaire,"Ajustement des rythmes scolaires en accord avec la chronobiologie de l’enfant
","Mémoire de licence 3ème année
Biologie des organismes (LBO)",2019-03-28T15:00:20+00:00,41,False,1,7084,Vide,2019-03-28T15:14:41+00:00,27,True,Vide,https://cime.univ-pau.fr/api/items/7084
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Gorosurreta, Elodie ",2018,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Corrèze (France),"Budget temps des poulains de 1 an et des juments gestantes.
IFCE Station expérimentale Equine de Chamberet","Mémoire de licence 3ème année
Biologie des organismes (LBO)",2019-03-28T15:24:04+00:00,41,False,1,7085,Vide,2019-03-30T09:21:14+00:00,27,True,"Equidés, Ethologie",https://cime.univ-pau.fr/api/items/7085
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Kohler, Mireia",2018,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Hérault (France),"La transparence des ailes chez les lépidoptères, une protection contre les prédateurs ?","Mémoire de licence 3ème année
Biologie des organismes (LBO)",2019-03-30T09:28:27+00:00,41,False,1,7086,Vide,2019-03-30T10:11:48+00:00,27,True,Lépidoptères,https://cime.univ-pau.fr/api/items/7086
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Labourgade, Pierre",2018,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Prés-salés d’Arès (Gironde),"Etude de la faune benthique du lac d’Hossegor (40) et de la
Réserve Naturelle Nationale des Prés salés d’Arès (33)","Mémoire de licence 3ème année
Biologie des organismes (LBO)",2019-03-30T10:16:05+00:00,41,False,1,7087,Vide,2019-04-02T11:26:43+00:00,27,True,"Avifaune, Indices biologiques, Macrofaune benthique, Méthode des quadrats, Methode des transects, Zones humides",https://cime.univ-pau.fr/api/items/7087
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Patry, Marie",2018,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Sensibilisation du public,"Etude de la macrofaune benthique des estrans rocheux de Guéthary et du rocher du Basta à Biarritz, études complémentaires ; sciences participatives et sensibilisation
","Mémoire de licence 3ème année
Biologie des organismes (LBO)",2019-04-02T13:17:02+00:00,41,False,1,7088,Vide,2021-10-04T09:02:29+00:00,27,True,"Méthode des quadrats, Methode des transects, Phytobenthos, Zones intertidales, Zoobenthos",https://cime.univ-pau.fr/api/items/7088
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Marty, Elsa ",2018,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Pyrénées-Atlantiques (France),Etude pédologique du parc écologique Izadia,"Mémoire de licence 3ème année
Biologie des organismes (LBO)",2019-04-03T13:41:35+00:00,41,False,1,7089,Vide,2019-04-03T14:50:38+00:00,27,True,"Indices biologiques, Lacs, Zones humides",https://cime.univ-pau.fr/api/items/7089
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Michaud, Anne",2018,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Hérault (France),"Variation de l'âge de première reproduction chez une population de mouflon méditerranéen
(Ovis gmelini musimon X Ovis sp.)","Mémoire de licence 3ème année
Biologie des organismes (LBO)",2019-04-03T15:16:52+00:00,41,False,1,7090,Vide,2019-04-11T13:39:56+00:00,27,True,"Dynamique des populations, Mouflons (Ovis), Reproduction animale",https://cime.univ-pau.fr/api/items/7090
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Moçotéguy, Sandy",2018,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Anglet (Pyrénées-Atlantiques),"Découverte de l’enseignement de l’école au lycée et évaluation du stress ressenti par les élèves du secondaire
et du supérieur

","Mémoire de licence 3ème année
Biologie des organismes (LBO)",2019-04-11T13:49:07+00:00,41,False,1,7091,Vide,2019-04-11T14:22:02+00:00,27,True,Vide,https://cime.univ-pau.fr/api/items/7091
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Olhasque, Oihana",2018,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Activités de pêche,"Impact des filets et des nasses de pêche sur le comportement du grand dauphin (Tursiops truncatus) dans la baie d’Arousa (Galice, Espagne)","Mémoire de licence 3ème année
Biologie des organismes (LBO)",2019-04-11T14:33:52+00:00,41,False,1,7092,Vide,2019-10-01T09:56:09+00:00,27,True,"Cétacés, Ethologie",https://cime.univ-pau.fr/api/items/7092
Vide,Université de Pau et des Pays de l'Adour (UPPA),"[Quicray, Maud]",2018,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Corneille (Cris d’alarme),La Théorie de l’Esprit chez Corvus monedula à l’état sauvage,"Mémoire de licence 3ème année
Biologie des organismes (LBO)",2019-04-24T14:13:29+00:00,41,False,1,7093,Vide,2019-04-24T14:54:12+00:00,27,True,"Ethologie, Oiseaux",https://cime.univ-pau.fr/api/items/7093
Vide,Université de Pau et des Pays de l'Adour (UPPA),"Ruissy, Mathylde",2018,Vide,Vide,Vide,Vide,fre,"Université de Pau et des Pays de l'Adour (UPPA)
Anglet",Vide,Vide,Vide,Ecole primaire,La démarche d’investigation scientifique en école primaire,"Mémoire de licence 3ème année
Biologie des organismes (LBO)",2019-04-24T14:59:38+00:00,41,False,1,7094,Vide,2019-04-24T15:15:05+00:00,27,True,Vide,https://cime.univ-pau.fr/api/items/7094
